STCN;Biografisch Portaal;Note
http://stcn.data2semantics.org/resource/auteur/068910193;http://www.biografischportaal.nl/persoon/24235920;Match for year 1538
http://stcn.data2semantics.org/resource/auteur/068910649;http://www.biografischportaal.nl/persoon/21588595;Match for year 1566
http://stcn.data2semantics.org/resource/auteur/068912358;http://www.biografischportaal.nl/persoon/24930966;Match for year 1590
http://stcn.data2semantics.org/resource/auteur/068914822;http://www.biografischportaal.nl/persoon/06456307;Match for year 1729
http://stcn.data2semantics.org/resource/auteur/068914997;http://www.biografischportaal.nl/persoon/53188577;Match for year 1774
http://stcn.data2semantics.org/resource/auteur/068916612;http://www.biografischportaal.nl/persoon/16672899;Match for year 1795
http://stcn.data2semantics.org/resource/auteur/068918682;http://www.biografischportaal.nl/persoon/26331162;Match for year 1572
http://stcn.data2semantics.org/resource/auteur/068929072;http://www.biografischportaal.nl/persoon/82490168;Match for year 1704
http://stcn.data2semantics.org/resource/auteur/068929099;http://www.biografischportaal.nl/persoon/26783129;Match for year 1714
http://stcn.data2semantics.org/resource/auteur/068931212;http://www.biografischportaal.nl/persoon/16284821;Match for year 1647
http://stcn.data2semantics.org/resource/auteur/06893808X;http://www.biografischportaal.nl/persoon/14251860;Match for year 1635
http://stcn.data2semantics.org/resource/auteur/068947232;http://www.biografischportaal.nl/persoon/53243819;Match for year 1568
http://stcn.data2semantics.org/resource/auteur/068947232;http://www.biografischportaal.nl/persoon/05294262;Match for year 1568
http://stcn.data2semantics.org/resource/auteur/068950500;http://www.biografischportaal.nl/persoon/75941426;Match for year 1597
http://stcn.data2semantics.org/resource/auteur/068952082;http://www.biografischportaal.nl/persoon/42465456;Match for year 1478
http://stcn.data2semantics.org/resource/auteur/068958528;http://www.biografischportaal.nl/persoon/34968245;Match for year 1648
http://stcn.data2semantics.org/resource/auteur/068960069;http://www.biografischportaal.nl/persoon/27944598;Match for year 1571
http://stcn.data2semantics.org/resource/auteur/068962703;http://www.biografischportaal.nl/persoon/76360794;Match for year 1554
http://stcn.data2semantics.org/resource/auteur/068974450;http://www.biografischportaal.nl/persoon/54805702;Match for year 1657
http://stcn.data2semantics.org/resource/auteur/06897504X;http://www.biografischportaal.nl/persoon/95484288;Match for year 1765
http://stcn.data2semantics.org/resource/auteur/068979932;http://www.biografischportaal.nl/persoon/76263416;Match for year 1625
http://stcn.data2semantics.org/resource/auteur/068981120;http://www.biografischportaal.nl/persoon/29511196;Match for year 1724
http://stcn.data2semantics.org/resource/auteur/068996160;http://www.biografischportaal.nl/persoon/14518228;Match for year 1673
http://stcn.data2semantics.org/resource/auteur/069003394;http://www.biografischportaal.nl/persoon/77476035;Match for year 1611
http://stcn.data2semantics.org/resource/auteur/069003394;http://www.biografischportaal.nl/persoon/75174686;Match for year 1611
http://stcn.data2semantics.org/resource/auteur/069012016;http://www.biografischportaal.nl/persoon/82417505;Match for year 1657
http://stcn.data2semantics.org/resource/auteur/069013004;http://www.biografischportaal.nl/persoon/55170220;Match for year 1588
http://stcn.data2semantics.org/resource/auteur/069013004;http://www.biografischportaal.nl/persoon/67646964;Match for year 1588
http://stcn.data2semantics.org/resource/auteur/069017484;http://www.biografischportaal.nl/persoon/24854823;Match for year 1585
http://stcn.data2semantics.org/resource/auteur/069018405;http://www.biografischportaal.nl/persoon/44497006;Match for year 1626
http://stcn.data2semantics.org/resource/auteur/069029245;http://www.biografischportaal.nl/persoon/40212546;Match for year 1597
http://stcn.data2semantics.org/resource/auteur/069029350;http://www.biografischportaal.nl/persoon/66401611;Match for year 1614
http://stcn.data2semantics.org/resource/auteur/069029520;http://www.biografischportaal.nl/persoon/88772075;Match for year 1565
http://stcn.data2semantics.org/resource/auteur/069029679;http://www.biografischportaal.nl/persoon/68691806;Match for year 1622
http://stcn.data2semantics.org/resource/auteur/069029911;http://www.biografischportaal.nl/persoon/43039099;Match for year 1522
http://stcn.data2semantics.org/resource/auteur/069031002;http://www.biografischportaal.nl/persoon/03028789;Match for year 1658
http://stcn.data2semantics.org/resource/auteur/069031789;http://www.biografischportaal.nl/persoon/30064262;Match for year 1568
http://stcn.data2semantics.org/resource/auteur/069032378;http://www.biografischportaal.nl/persoon/17066297;Match for year 1672
http://stcn.data2semantics.org/resource/auteur/069032556;http://www.biografischportaal.nl/persoon/00097579;Match for year 1678
http://stcn.data2semantics.org/resource/auteur/069038546;http://www.biografischportaal.nl/persoon/07672882;Match for year 1712
http://stcn.data2semantics.org/resource/auteur/069038813;http://www.biografischportaal.nl/persoon/41941351;Match for year 1603
http://stcn.data2semantics.org/resource/auteur/069043957;http://www.biografischportaal.nl/persoon/80660848;Match for year 1737
http://stcn.data2semantics.org/resource/auteur/069051100;http://www.biografischportaal.nl/persoon/38999628;Match for year 1761
http://stcn.data2semantics.org/resource/auteur/069051291;http://www.biografischportaal.nl/persoon/73881671;Match for year 1586
http://stcn.data2semantics.org/resource/auteur/069054096;http://www.biografischportaal.nl/persoon/91399846;Match for year 1524
http://stcn.data2semantics.org/resource/auteur/069057613;http://www.biografischportaal.nl/persoon/67732763;Match for year 1679
http://stcn.data2semantics.org/resource/auteur/069071454;http://www.biografischportaal.nl/persoon/06003596;Match for year 1576
http://stcn.data2semantics.org/resource/auteur/069071470;http://www.biografischportaal.nl/persoon/77094668;Match for year 1555
http://stcn.data2semantics.org/resource/auteur/069071470;http://www.biografischportaal.nl/persoon/04459510;Match for year 1555
http://stcn.data2semantics.org/resource/auteur/069072132;http://www.biografischportaal.nl/persoon/64142206;Match for year 1644
http://stcn.data2semantics.org/resource/auteur/069073481;http://www.biografischportaal.nl/persoon/75526309;Match for year 1671
http://stcn.data2semantics.org/resource/auteur/06907352X;http://www.biografischportaal.nl/persoon/84315795;Match for year 1742
http://stcn.data2semantics.org/resource/auteur/069074216;http://www.biografischportaal.nl/persoon/75313384;Match for year 1578
http://stcn.data2semantics.org/resource/auteur/069075220;http://www.biografischportaal.nl/persoon/88646342;Match for year 1586
http://stcn.data2semantics.org/resource/auteur/069075301;http://www.biografischportaal.nl/persoon/06002613;Match for year 1527
http://stcn.data2semantics.org/resource/auteur/069075301;http://www.biografischportaal.nl/persoon/79731241;Match for year 1527
http://stcn.data2semantics.org/resource/auteur/06908033X;http://www.biografischportaal.nl/persoon/04336540;Match for year 1704
http://stcn.data2semantics.org/resource/auteur/069088640;http://www.biografischportaal.nl/persoon/41466115;Match for year 1625
http://stcn.data2semantics.org/resource/auteur/069090130;http://www.biografischportaal.nl/persoon/30127271;Match for year 1572
http://stcn.data2semantics.org/resource/auteur/069095086;http://www.biografischportaal.nl/persoon/07443995;Match for year 1638
http://stcn.data2semantics.org/resource/auteur/069099480;http://www.biografischportaal.nl/persoon/30167745;Match for year 1655
http://stcn.data2semantics.org/resource/auteur/069099693;http://www.biografischportaal.nl/persoon/21412646;Match for year 1491
http://stcn.data2semantics.org/resource/auteur/069099812;http://www.biografischportaal.nl/persoon/78673271;Match for year 1704
http://stcn.data2semantics.org/resource/auteur/069101930;http://www.biografischportaal.nl/persoon/71087816;Match for year 1746
http://stcn.data2semantics.org/resource/auteur/069104794;http://www.biografischportaal.nl/persoon/13362233;Match for year 1650
http://stcn.data2semantics.org/resource/auteur/069104840;http://www.biografischportaal.nl/persoon/83237398;Match for year 1627
http://stcn.data2semantics.org/resource/auteur/069106339;http://www.biografischportaal.nl/persoon/30048468;Match for year 1679
http://stcn.data2semantics.org/resource/auteur/069107947;http://www.biografischportaal.nl/persoon/90316993;Match for year 1621
http://stcn.data2semantics.org/resource/auteur/069109311;http://www.biografischportaal.nl/persoon/37729746;Match for year 1632
http://stcn.data2semantics.org/resource/auteur/069110522;http://www.biografischportaal.nl/persoon/29026812;Match for year 1558
http://stcn.data2semantics.org/resource/auteur/069112894;http://www.biografischportaal.nl/persoon/03358218;Match for year 1577
http://stcn.data2semantics.org/resource/auteur/069113084;http://www.biografischportaal.nl/persoon/56174978;Match for year 1683
http://stcn.data2semantics.org/resource/auteur/069114900;http://www.biografischportaal.nl/persoon/37098060;Match for year 1561
http://stcn.data2semantics.org/resource/auteur/069115346;http://www.biografischportaal.nl/persoon/10203254;Match for year 1489
http://stcn.data2semantics.org/resource/auteur/06911658X;http://www.biografischportaal.nl/persoon/00976254;Match for year 1631
http://stcn.data2semantics.org/resource/auteur/069120218;http://www.biografischportaal.nl/persoon/50431465;Match for year 1599
http://stcn.data2semantics.org/resource/auteur/069120692;http://www.biografischportaal.nl/persoon/58343276;Match for year 1619
http://stcn.data2semantics.org/resource/auteur/069122709;http://www.biografischportaal.nl/persoon/82568648;Match for year 1611
http://stcn.data2semantics.org/resource/auteur/069124493;http://www.biografischportaal.nl/persoon/99602679;Match for year 1558
http://stcn.data2semantics.org/resource/auteur/069128103;http://www.biografischportaal.nl/persoon/78351921;Match for year 1600
http://stcn.data2semantics.org/resource/auteur/069129185;http://www.biografischportaal.nl/persoon/12797502;Match for year 1680
http://stcn.data2semantics.org/resource/auteur/069130388;http://www.biografischportaal.nl/persoon/91676768;Match for year 1510
http://stcn.data2semantics.org/resource/auteur/069132941;http://www.biografischportaal.nl/persoon/01107527;Match for year 1545
http://stcn.data2semantics.org/resource/auteur/069134189;http://www.biografischportaal.nl/persoon/14186030;Match for year 1593
http://stcn.data2semantics.org/resource/auteur/069134189;http://www.biografischportaal.nl/persoon/90378018;Match for year 1636
http://stcn.data2semantics.org/resource/auteur/06913426X;http://www.biografischportaal.nl/persoon/34893510;Match for year 1607
http://stcn.data2semantics.org/resource/auteur/069134553;http://www.biografischportaal.nl/persoon/60220435;Match for year 1630
http://stcn.data2semantics.org/resource/auteur/069135843;http://www.biografischportaal.nl/persoon/97164737;Match for year 1593
http://stcn.data2semantics.org/resource/auteur/069137552;http://www.biografischportaal.nl/persoon/89129948;Match for year 1545
http://stcn.data2semantics.org/resource/auteur/06913779X;http://www.biografischportaal.nl/persoon/24931043;Match for year 1760
http://stcn.data2semantics.org/resource/auteur/069138931;http://www.biografischportaal.nl/persoon/34574755;Match for year 1675
http://stcn.data2semantics.org/resource/auteur/069142041;http://www.biografischportaal.nl/persoon/37516714;Match for year 1599
http://stcn.data2semantics.org/resource/auteur/069142068;http://www.biografischportaal.nl/persoon/85384858;Match for year 1571
http://stcn.data2semantics.org/resource/auteur/069146659;http://www.biografischportaal.nl/persoon/20367408;Match for year 1604
http://stcn.data2semantics.org/resource/auteur/069146810;http://www.biografischportaal.nl/persoon/33659490;Match for year 1596
http://stcn.data2semantics.org/resource/auteur/069147957;http://www.biografischportaal.nl/persoon/48717777;Match for year 1579
http://stcn.data2semantics.org/resource/auteur/06914852X;http://www.biografischportaal.nl/persoon/93869220;Match for year 1656
http://stcn.data2semantics.org/resource/auteur/069148694;http://www.biografischportaal.nl/persoon/75984749;Match for year 1591
http://stcn.data2semantics.org/resource/auteur/069148708;http://www.biografischportaal.nl/persoon/12299706;Match for year 1588
http://stcn.data2semantics.org/resource/auteur/06915435X;http://www.biografischportaal.nl/persoon/04229938;Match for year 1590
